tau,n_layers,n_units,lr,dropout,weight_decay,val_loss,train_epochs,time_sec
0.1,1,10,0.001,0.2,0.01,0.001575895119458437,20,0.508
0.1,1,10,0.001,0.2,0.001,0.001626910176128149,14,0.403
0.1,1,10,0.001,0.2,0.0001,0.0015863404842093587,10,0.339
0.1,1,10,0.0001,0.0,0.01,0.0016918403562158346,17,0.443
0.1,1,10,0.0001,0.0,0.001,0.0016877343878149986,24,0.547
0.1,1,10,0.0001,0.0,0.0001,0.0017622545128688216,11,0.342
0.1,1,10,0.0001,0.2,0.01,0.0016916157910600305,103,1.913
0.1,1,10,0.0001,0.2,0.001,0.0016670824261382222,103,1.923
0.1,1,10,0.0001,0.2,0.0001,0.0016436043661087751,103,1.912
0.1,5,1,0.01,0.0,0.01,0.0015882599400356412,1,0.306
0.1,5,1,0.01,0.0,0.001,0.001590991159901023,1,0.301
0.1,5,1,0.01,0.0,0.0001,0.0015884460881352425,1,0.307
0.1,5,1,0.01,0.2,0.01,0.0015351020265370607,11,0.638
0.1,5,1,0.01,0.2,0.001,0.0015235290629789233,20,0.901
0.1,5,1,0.01,0.2,0.0001,0.0015220299828797579,30,1.202
0.1,5,1,0.001,0.0,0.01,0.0016787201166152954,3,0.36
0.1,5,1,0.001,0.0,0.001,0.0016780673759058118,3,0.358
0.1,5,1,0.001,0.0,0.0001,0.0016785821644589305,3,0.362
0.1,5,1,0.001,0.2,0.01,0.0016634422354400158,3,0.386
0.1,5,1,0.001,0.2,0.001,0.0016623314004391432,3,0.387
0.1,5,1,0.001,0.2,0.0001,0.0016628085868433118,3,0.398
0.1,5,1,0.0001,0.0,0.01,0.0015215519815683365,25,0.972
0.1,5,1,0.0001,0.0,0.001,0.0015216025058180094,25,0.965
0.1,5,1,0.0001,0.0,0.0001,0.0015216170577332377,25,0.962
0.1,5,1,0.0001,0.2,0.01,0.0015214220620691776,25,1.059
0.1,5,1,0.0001,0.2,0.001,0.0015214646700769663,25,1.054
0.1,5,1,0.0001,0.2,0.0001,0.00152146490290761,25,1.052
0.1,5,5,0.01,0.0,0.01,0.00152595026884228,11,0.597
0.1,5,5,0.01,0.0,0.001,0.0015214690938591957,11,0.586
0.1,5,5,0.01,0.0,0.0001,0.0015227171825245023,11,0.592
0.1,5,5,0.01,0.2,0.01,0.0015212901635095477,7,0.521
0.1,5,5,0.01,0.2,0.001,0.001535891555249691,7,0.528
0.1,5,5,0.01,0.2,0.0001,0.0015329744201153517,7,0.525
0.1,5,5,0.001,0.0,0.01,0.0015899301506578922,18,0.786
0.1,5,5,0.001,0.0,0.001,0.0015592639101669192,18,0.787
0.1,5,5,0.001,0.0,0.0001,0.001596398069523275,2,0.336
0.1,5,5,0.001,0.2,0.01,0.0015882436418905854,21,0.961
0.1,5,5,0.001,0.2,0.001,0.0015749720623716712,21,0.959
0.1,5,5,0.001,0.2,0.0001,0.0015648796688765287,21,0.951
0.1,5,5,0.0001,0.0,0.01,0.0017144414596259594,18,0.79
0.1,5,5,0.0001,0.0,0.001,0.001692205318249762,18,0.788
0.1,5,5,0.0001,0.0,0.0001,0.0016894253203645349,18,0.787
0.1,5,5,0.0001,0.2,0.01,0.0017222879687324166,116,3.888
0.1,5,5,0.0001,0.2,0.001,0.001742087653838098,125,4.163
0.1,5,5,0.0001,0.2,0.0001,0.0017267472576349974,139,4.605
0.1,5,10,0.01,0.0,0.01,0.0015253442106768489,4,0.4
0.1,5,10,0.01,0.0,0.001,0.0015212023863568902,10,0.576
0.1,5,10,0.01,0.0,0.0001,0.001524199265986681,1,0.313
0.1,5,10,0.01,0.2,0.01,0.0015219623455777764,18,0.888
0.1,5,10,0.01,0.2,0.001,0.0015524592017754912,4,0.44
0.1,5,10,0.01,0.2,0.0001,0.0015344908460974693,10,0.635
0.1,5,10,0.001,0.0,0.01,0.001614630687981844,8,0.516
0.1,5,10,0.001,0.0,0.001,0.0016371828969568014,8,0.514
0.1,5,10,0.001,0.0,0.0001,0.0015582949854433537,31,1.17
0.1,5,10,0.001,0.2,0.01,0.001665363903157413,19,0.905
0.1,5,10,0.001,0.2,0.001,0.0015742364339530468,30,1.257
0.1,5,10,0.001,0.2,0.0001,0.0015734476037323475,30,1.259
0.1,5,10,0.0001,0.0,0.01,0.0015269757714122534,13,0.654
0.1,5,10,0.0001,0.0,0.001,0.0015459128189831972,12,0.63
0.1,5,10,0.0001,0.0,0.0001,0.0015573472483083606,12,0.626
0.1,5,10,0.0001,0.2,0.01,0.001733430428430438,8,0.567
0.1,5,10,0.0001,0.2,0.001,0.0016002964694052935,8,0.57
0.1,5,10,0.0001,0.2,0.0001,0.0016401942120864987,8,0.563
0.1,10,1,0.01,0.0,0.01,0.0015227309195324779,5,0.623
0.1,10,1,0.01,0.0,0.001,0.0015210536075755954,5,0.622
0.1,10,1,0.01,0.0,0.0001,0.0015219264896586537,12,0.914
0.1,10,1,0.01,0.2,0.01,0.0015276185004040599,6,0.742
0.1,10,1,0.01,0.2,0.001,0.0015240885550156236,6,0.741
0.1,10,1,0.01,0.2,0.0001,0.0015349434688687325,6,0.741
0.1,10,1,0.001,0.0,0.01,0.0015586672816425562,4,0.579
0.1,10,1,0.001,0.0,0.001,0.0015316790668293834,4,0.573
0.1,10,1,0.001,0.0,0.0001,0.001524158287793398,4,0.585
0.1,10,1,0.001,0.2,0.01,0.0015791383339092135,14,1.107
0.1,10,1,0.001,0.2,0.001,0.0015802844427525997,2,0.552
0.1,10,1,0.001,0.2,0.0001,0.001578801078721881,3,0.6
0.1,10,1,0.0001,0.0,0.01,0.0017143915174528956,34,1.817
0.1,10,1,0.0001,0.0,0.001,0.001699737273156643,34,1.812
0.1,10,1,0.0001,0.0,0.0001,0.0017089060274884105,27,1.533
0.1,10,1,0.0001,0.2,0.01,0.0017108827596530318,64,3.413
0.1,10,1,0.0001,0.2,0.001,0.0015978174051269889,14,1.121
0.1,10,1,0.0001,0.2,0.0001,0.0016015336150303483,14,1.112
0.1,10,5,0.01,0.0,0.01,0.0015371713088825345,14,1.01
0.1,10,5,0.01,0.0,0.001,0.001525859348475933,6,0.69
0.1,10,5,0.01,0.0,0.0001,0.001521128579042852,14,1.02
0.1,10,5,0.01,0.2,0.01,0.0015244899550452828,5,0.716
0.1,10,5,0.01,0.2,0.001,0.0015283627435564995,11,0.995
0.1,10,5,0.01,0.2,0.0001,0.0015211874851956964,16,1.238
0.1,10,5,0.001,0.0,0.01,0.0016086831456050277,8,0.78
0.1,10,5,0.001,0.0,0.001,0.001580484095029533,8,0.763
0.1,10,5,0.001,0.0,0.0001,0.0015744639094918966,8,0.767
0.1,10,5,0.001,0.2,0.01,0.0015883237356320024,12,1.049
0.1,10,5,0.001,0.2,0.001,0.0016195513308048248,4,0.666
0.1,10,5,0.001,0.2,0.0001,0.0016326599288731813,4,0.673
0.1,10,5,0.0001,0.0,0.01,0.0017205547774210572,32,1.789
0.1,10,5,0.0001,0.0,0.001,0.001707579125650227,14,1.019
0.1,10,5,0.0001,0.0,0.0001,0.0017167041078209877,14,1.022
0.1,10,5,0.0001,0.2,0.01,0.0017217069398611784,46,2.68
0.1,10,5,0.0001,0.2,0.001,0.0017043795669451356,37,2.244
0.1,10,5,0.0001,0.2,0.0001,0.001705583417788148,37,2.26
0.1,10,10,0.01,0.0,0.01,0.001523529295809567,2,0.525
0.1,10,10,0.01,0.0,0.001,0.001526584499515593,15,1.095
0.1,10,10,0.01,0.0,0.0001,0.0015551658580079675,8,0.788
0.1,10,10,0.01,0.2,0.01,0.0015213253209367394,9,0.934
0.1,10,10,0.01,0.2,0.001,0.0015232418663799763,7,0.841
0.1,10,10,0.01,0.2,0.0001,0.0015210977289825678,9,0.935
0.1,10,10,0.001,0.0,0.01,0.0016413656994700432,13,1.006
0.1,10,10,0.001,0.0,0.001,0.0015397029928863049,13,1.005
0.1,10,10,0.001,0.0,0.0001,0.0015629087574779987,4,0.612
0.1,10,10,0.001,0.2,0.01,0.0015678961062803864,19,1.439
0.1,10,10,0.001,0.2,0.001,0.0015363311395049095,19,1.422
0.1,10,10,0.001,0.2,0.0001,0.0016003577038645744,19,1.415
0.1,10,10,0.0001,0.0,0.01,0.0017258492298424244,28,1.648
0.1,10,10,0.0001,0.0,0.001,0.0016578384675085545,11,0.906
0.1,10,10,0.0001,0.0,0.0001,0.0015850068302825093,8,0.784
0.1,10,10,0.0001,0.2,0.01,0.0017227284843102098,104,5.542
0.1,10,10,0.0001,0.2,0.001,0.0017385761020705104,109,5.795
0.1,10,10,0.0001,0.2,0.0001,0.0018276013433933258,113,5.993
