tau,n_layers,n_units,lr,dropout,weight_decay,val_loss,train_epochs,time_sec
0.1,1,10,0.0001,0.2,0.0001,0.0016412294935435057,103,1.934
0.1,5,1,0.01,0.0,0.01,0.0015882599400356412,1,0.307
0.1,5,1,0.01,0.0,0.001,0.001590991159901023,1,0.305
0.1,5,1,0.01,0.0,0.0001,0.0015884460881352425,1,0.305
0.1,5,1,0.01,0.2,0.01,0.0015351020265370607,11,0.644
0.1,5,1,0.01,0.2,0.001,0.0015235290629789233,20,0.911
0.1,5,1,0.01,0.2,0.0001,0.0015220299828797579,30,1.222
0.1,5,1,0.001,0.0,0.01,0.0016787201166152954,3,0.363
0.1,5,1,0.001,0.0,0.001,0.0016780673759058118,3,0.363
0.1,5,1,0.001,0.0,0.0001,0.0016785821644589305,3,0.36
0.1,5,1,0.001,0.2,0.01,0.0016634422354400158,3,0.4
0.1,5,1,0.001,0.2,0.001,0.0016623314004391432,3,0.405
0.1,5,1,0.001,0.2,0.0001,0.0016628085868433118,3,0.396
0.1,5,1,0.0001,0.0,0.01,0.0015215519815683365,25,0.984
0.1,5,1,0.0001,0.0,0.001,0.0015216025058180094,25,0.991
0.1,5,1,0.0001,0.0,0.0001,0.0015216170577332377,25,0.971
0.1,5,1,0.0001,0.2,0.01,0.0015214220620691776,25,1.097
0.1,5,1,0.0001,0.2,0.001,0.0015214646700769663,25,1.068
0.1,5,1,0.0001,0.2,0.0001,0.00152146490290761,25,1.067
0.1,5,5,0.01,0.0,0.01,0.00152595026884228,11,0.592
0.1,5,5,0.01,0.0,0.001,0.0015214690938591957,11,0.595
0.1,5,5,0.01,0.0,0.0001,0.0015407660976052284,11,0.594
0.1,5,5,0.01,0.2,0.01,0.0015212901635095477,7,0.525
0.1,5,5,0.01,0.2,0.001,0.0015358912060037255,7,0.53
0.1,5,5,0.01,0.2,0.0001,0.0015329743037000299,7,0.527
0.1,5,5,0.001,0.0,0.01,0.0015899379504844546,18,0.792
0.1,5,5,0.001,0.0,0.001,0.0015592663548886776,18,0.806
0.1,5,5,0.001,0.0,0.0001,0.0015964157646521926,2,0.339
0.1,5,5,0.001,0.2,0.01,0.0015882436418905854,21,0.971
0.1,5,5,0.001,0.2,0.001,0.001574974856339395,21,0.959
0.1,5,5,0.001,0.2,0.0001,0.0015652206493541598,21,0.97
0.1,5,5,0.0001,0.0,0.01,0.0017144334269687533,18,0.788
0.1,5,5,0.0001,0.0,0.001,0.0016921983333304524,18,0.792
0.1,5,5,0.0001,0.0,0.0001,0.0016894502332434058,18,0.787
0.1,5,5,0.0001,0.2,0.01,0.001721226260997355,116,3.921
0.1,5,5,0.0001,0.2,0.001,0.0017420874210074544,125,4.194
0.1,5,5,0.0001,0.2,0.0001,0.001728056580759585,139,4.637
0.1,5,10,0.01,0.0,0.01,0.0015253509627655149,4,0.399
0.1,5,10,0.01,0.0,0.001,0.001521642436273396,15,0.723
0.1,5,10,0.01,0.0,0.0001,0.0015216672327369452,5,0.431
0.1,5,10,0.01,0.2,0.01,0.0015219623455777764,18,0.888
0.1,5,10,0.01,0.2,0.001,0.001525488798506558,4,0.442
0.1,5,10,0.01,0.2,0.0001,0.0015314018819481134,14,0.766
0.1,5,10,0.001,0.0,0.01,0.0016135378973558545,8,0.514
0.1,5,10,0.001,0.0,0.001,0.0015791397308930755,25,1.016
0.1,5,10,0.001,0.0,0.0001,0.0015684941317886114,31,1.17
0.1,5,10,0.001,0.2,0.01,0.0016657465603202581,19,0.917
0.1,5,10,0.001,0.2,0.001,0.0015596802113577724,30,1.271
0.1,5,10,0.001,0.2,0.0001,0.0015539180021733046,30,1.26
0.1,5,10,0.0001,0.0,0.01,0.0015269973082467914,13,0.658
0.1,5,10,0.0001,0.0,0.001,0.001545873936265707,12,0.627
0.1,5,10,0.0001,0.0,0.0001,0.0015571881085634232,12,0.638
0.1,5,10,0.0001,0.2,0.01,0.0017327755922451615,8,0.563
0.1,5,10,0.0001,0.2,0.001,0.0016014266293495893,8,0.576
0.1,5,10,0.0001,0.2,0.0001,0.0016420022584497929,8,0.568
0.1,10,1,0.01,0.0,0.01,0.0015227309195324779,5,0.63
0.1,10,1,0.01,0.0,0.001,0.0015210536075755954,5,0.621
0.1,10,1,0.01,0.0,0.0001,0.0015219264896586537,12,0.91
0.1,10,1,0.01,0.2,0.01,0.0015276185004040599,6,0.747
0.1,10,1,0.01,0.2,0.001,0.0015240885550156236,6,0.743
0.1,10,1,0.01,0.2,0.0001,0.0015349434688687325,6,0.766
0.1,10,1,0.001,0.0,0.01,0.0015586672816425562,4,0.58
0.1,10,1,0.001,0.0,0.001,0.0015316790668293834,4,0.587
0.1,10,1,0.001,0.0,0.0001,0.001524158287793398,4,0.579
0.1,10,1,0.001,0.2,0.01,0.0015791383339092135,14,1.114
0.1,10,1,0.001,0.2,0.001,0.0015802844427525997,2,0.558
0.1,10,1,0.001,0.2,0.0001,0.001578801078721881,3,0.613
0.1,10,1,0.0001,0.0,0.01,0.0017143915174528956,34,1.832
0.1,10,1,0.0001,0.0,0.001,0.001699737273156643,34,1.839
0.1,10,1,0.0001,0.0,0.0001,0.0017089060274884105,27,1.55
0.1,10,1,0.0001,0.2,0.01,0.0017108827596530318,64,3.45
0.1,10,1,0.0001,0.2,0.001,0.0015978174051269889,14,1.12
0.1,10,1,0.0001,0.2,0.0001,0.0016015336150303483,14,1.11
0.1,10,5,0.01,0.0,0.01,0.0015371713088825345,14,1.029
0.1,10,5,0.01,0.0,0.001,0.001525859348475933,6,0.684
0.1,10,5,0.01,0.0,0.0001,0.001521128579042852,14,1.033
0.1,10,5,0.01,0.2,0.01,0.0015244899550452828,5,0.727
0.1,10,5,0.01,0.2,0.001,0.0015283627435564995,11,1.0
0.1,10,5,0.01,0.2,0.0001,0.0015211874851956964,16,1.24
0.1,10,5,0.001,0.0,0.01,0.0016086831456050277,8,0.777
0.1,10,5,0.001,0.0,0.001,0.001580484095029533,8,0.759
0.1,10,5,0.001,0.0,0.0001,0.0015744639094918966,8,0.772
0.1,10,5,0.001,0.2,0.01,0.0015883237356320024,12,1.048
0.1,10,5,0.001,0.2,0.001,0.0016195513308048248,4,0.682
0.1,10,5,0.001,0.2,0.0001,0.0016326595796272159,4,0.672
0.1,10,5,0.0001,0.0,0.01,0.0017205547774210572,32,1.789
0.1,10,5,0.0001,0.0,0.001,0.001707579125650227,14,1.025
0.1,10,5,0.0001,0.0,0.0001,0.0017167053883895278,14,1.03
0.1,10,5,0.0001,0.2,0.01,0.0017217069398611784,46,2.676
0.1,10,5,0.0001,0.2,0.001,0.0017043795669451356,37,2.249
0.1,10,5,0.0001,0.2,0.0001,0.001705583417788148,37,2.256
0.1,10,10,0.01,0.0,0.01,0.001523529295809567,2,0.537
0.1,10,10,0.01,0.0,0.001,0.0015260886866599321,15,1.099
0.1,10,10,0.01,0.0,0.0001,0.0015551799442619085,8,0.787
0.1,10,10,0.01,0.2,0.01,0.0015213253209367394,9,0.936
0.1,10,10,0.01,0.2,0.001,0.0015232418663799763,7,0.836
0.1,10,10,0.01,0.2,0.0001,0.0015210978453978896,9,0.945
0.1,10,10,0.001,0.0,0.01,0.0016413656994700432,13,1.004
0.1,10,10,0.001,0.0,0.001,0.0015397033421322703,13,1.012
0.1,10,10,0.001,0.0,0.0001,0.0015629080589860678,4,0.612
0.1,10,10,0.001,0.2,0.01,0.0015678961062803864,19,1.424
0.1,10,10,0.001,0.2,0.001,0.0015363311395049095,19,1.427
0.1,10,10,0.001,0.2,0.0001,0.0015789088793098927,19,1.43
0.1,10,10,0.0001,0.0,0.01,0.0017266158247366548,28,1.656
0.1,10,10,0.0001,0.0,0.001,0.0016475071897730231,11,0.923
0.1,10,10,0.0001,0.0,0.0001,0.0015921271406114101,8,0.784
0.1,10,10,0.0001,0.2,0.01,0.0017227284843102098,104,5.645
0.1,10,10,0.0001,0.2,0.001,0.0017392642330378294,109,5.852
0.1,10,10,0.0001,0.2,0.0001,0.001833521295338869,113,6.057
